"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 06 14:46:28 GMT 2025","Thu Mar 06 14:46:28 GMT 2025","298","tests_api","GET","TestGET","","","GET bad_request.",""
"passed","Thu Mar 06 14:46:33 GMT 2025","Thu Mar 06 14:46:34 GMT 2025","957","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"failed","Thu Mar 06 14:46:43 GMT 2025","Thu Mar 06 14:46:44 GMT 2025","477","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Thu Mar 06 14:46:27 GMT 2025","Thu Mar 06 14:46:28 GMT 2025","321","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"passed","Thu Mar 06 14:46:32 GMT 2025","Thu Mar 06 14:46:32 GMT 2025","308","tests_api","POST","TestPOST","","","POST is logged",""
"passed","Thu Mar 06 14:46:35 GMT 2025","Thu Mar 06 14:46:36 GMT 2025","978","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"passed","Thu Mar 06 14:46:40 GMT 2025","Thu Mar 06 14:46:41 GMT 2025","321","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"failed","Thu Mar 06 14:46:44 GMT 2025","Thu Mar 06 14:46:44 GMT 2025","316","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Thu Mar 06 14:46:27 GMT 2025","Thu Mar 06 14:46:27 GMT 2025","308","tests_api","GET","TestGET","","","GET list db_versions.",""
"failed","Thu Mar 06 14:46:42 GMT 2025","Thu Mar 06 14:46:43 GMT 2025","321","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"passed","Thu Mar 06 14:46:25 GMT 2025","Thu Mar 06 14:46:25 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Thu Mar 06 14:46:29 GMT 2025","Thu Mar 06 14:46:29 GMT 2025","397","tests_api","POST","TestPOST","","","POST registration for English language.",""
"skipped","Thu Mar 06 14:47:06 GMT 2025","Thu Mar 06 14:47:06 GMT 2025","604","tests_api","POST","TestPOST","","","POST delete_db",""
"passed","Thu Mar 06 14:46:31 GMT 2025","Thu Mar 06 14:46:31 GMT 2025","307","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"passed","Thu Mar 06 14:46:26 GMT 2025","Thu Mar 06 14:46:26 GMT 2025","0","tests_api","GET","TestGET","","","Get token.",""
"passed","Thu Mar 06 14:46:28 GMT 2025","Thu Mar 06 14:46:28 GMT 2025","393","tests_api","GET","TestGET","","","GET list list_regions.",""
"passed","Thu Mar 06 14:46:32 GMT 2025","Thu Mar 06 14:46:32 GMT 2025","310","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"passed","Thu Mar 06 14:46:29 GMT 2025","Thu Mar 06 14:46:30 GMT 2025","332","tests_api","POST","TestPOST","","","POST registration for English language not agree.",""
"skipped","Thu Mar 06 14:46:39 GMT 2025","Thu Mar 06 14:46:40 GMT 2025","587","tests_api","POST","TestPOST","","","POST db_list_with_filter",""
"passed","Thu Mar 06 14:48:41 GMT 2025","Thu Mar 06 14:48:41 GMT 2025","309","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong uuid",""
"passed","Thu Mar 06 14:46:30 GMT 2025","Thu Mar 06 14:46:30 GMT 2025","330","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"broken","Thu Mar 06 14:46:25 GMT 2025","Thu Mar 06 14:46:26 GMT 2025","447","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"failed","Thu Mar 06 14:46:41 GMT 2025","Thu Mar 06 14:46:42 GMT 2025","1500","tests_api","POST","TestPOST","","","POST create_docker_container",""
"failed","Thu Mar 06 14:46:37 GMT 2025","Thu Mar 06 14:46:37 GMT 2025","304","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"skipped","Thu Mar 06 14:47:07 GMT 2025","Thu Mar 06 14:48:09 GMT 2025","62241","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"passed","Thu Mar 06 14:46:41 GMT 2025","Thu Mar 06 14:46:41 GMT 2025","306","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"failed","Thu Mar 06 14:46:43 GMT 2025","Thu Mar 06 14:46:43 GMT 2025","311","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"passed","Thu Mar 06 14:46:32 GMT 2025","Thu Mar 06 14:46:33 GMT 2025","622","tests_api","POST","TestPOST","","","POST is logout",""
"failed","Thu Mar 06 14:46:37 GMT 2025","Thu Mar 06 14:46:37 GMT 2025","307","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"passed","Thu Mar 06 14:48:41 GMT 2025","Thu Mar 06 14:48:42 GMT 2025","307","tests_api","Test Backup","TestBackup","","","test order db create backup without uuid",""
