"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 06 01:42:05 GMT 2025","Sat Sep 06 01:42:05 GMT 2025","321","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"broken","Sat Sep 06 01:43:42 GMT 2025","Sat Sep 06 01:43:47 GMT 2025","5414","tests_ui","Test Profile Page.","TestProfilePage","","","test_check_title_of_static_table",""
"passed","Sat Sep 06 01:42:11 GMT 2025","Sat Sep 06 01:42:11 GMT 2025","308","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Sat Sep 06 01:43:29 GMT 2025","Sat Sep 06 01:43:30 GMT 2025","801","tests_ui","Test Main Page.","TestMainPage","","","test_main_button",""
"passed","Sat Sep 06 01:43:30 GMT 2025","Sat Sep 06 01:43:31 GMT 2025","626","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"passed","Sat Sep 06 01:43:15 GMT 2025","Sat Sep 06 01:43:16 GMT 2025","314","tests_api","GET","TestGET","","","GET tos.",""
"broken","Sat Sep 06 01:43:48 GMT 2025","Sat Sep 06 01:43:56 GMT 2025","8207","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Sat Sep 06 01:41:59 GMT 2025","Sat Sep 06 01:41:59 GMT 2025","335","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"passed","Sat Sep 06 01:41:53 GMT 2025","Sat Sep 06 01:41:54 GMT 2025","331","tests_api","GET","TestGET","","","GET tos.",""
"passed","Sat Sep 06 01:41:59 GMT 2025","Sat Sep 06 01:42:00 GMT 2025","308","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"passed","Sat Sep 06 01:43:17 GMT 2025","Sat Sep 06 01:43:17 GMT 2025","310","tests_api","GET","TestGET","","","GET probe.",""
"passed","Sat Sep 06 01:41:58 GMT 2025","Sat Sep 06 01:41:58 GMT 2025","331","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"passed","Sat Sep 06 01:41:55 GMT 2025","Sat Sep 06 01:41:56 GMT 2025","284","tests_api","GET","TestGET","","","GET bad_request.",""
"broken","Sat Sep 06 01:43:35 GMT 2025","Sat Sep 06 01:43:41 GMT 2025","5453","tests_ui","Test Profile Page.","TestProfilePage","","","test_open_static_site_page",""
"failed","Sat Sep 06 01:42:08 GMT 2025","Sat Sep 06 01:42:09 GMT 2025","1531","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Sat Sep 06 01:41:57 GMT 2025","Sat Sep 06 01:41:57 GMT 2025","318","tests_api","POST","TestPOST","","","POST registration for English language not agree.",""
"passed","Sat Sep 06 01:42:04 GMT 2025","Sat Sep 06 01:42:05 GMT 2025","307","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"passed","Sat Sep 06 01:42:11 GMT 2025","Sat Sep 06 01:42:11 GMT 2025","319","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Sat Sep 06 01:43:15 GMT 2025","Sat Sep 06 01:43:15 GMT 2025","0","tests_api","GET","TestGET","","","Get token.",""
"failed","Sat Sep 06 01:42:09 GMT 2025","Sat Sep 06 01:42:10 GMT 2025","823","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"failed","Sat Sep 06 01:41:52 GMT 2025","Sat Sep 06 01:41:53 GMT 2025","1011","tests_api","Test Connection DB","TestFull","","","Complex",""
"passed","Sat Sep 06 01:43:33 GMT 2025","Sat Sep 06 01:43:33 GMT 2025","0","tests_ui","Test Profile Page.","TestProfilePage","","","Get token.",""
"passed","Sat Sep 06 01:43:16 GMT 2025","Sat Sep 06 01:43:16 GMT 2025","315","tests_api","GET","TestGET","","","GET list db_versions.",""
"failed","Sat Sep 06 01:41:56 GMT 2025","Sat Sep 06 01:41:56 GMT 2025","388","tests_api","GET","TestGET","","","GET profile status.",""
"passed","Sat Sep 06 01:42:02 GMT 2025","Sat Sep 06 01:42:03 GMT 2025","938","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"passed","Sat Sep 06 01:43:12 GMT 2025","Sat Sep 06 01:43:12 GMT 2025","316","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"broken","Sat Sep 06 01:44:09 GMT 2025","Sat Sep 06 01:44:16 GMT 2025","7003","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"passed","Sat Sep 06 01:42:01 GMT 2025","Sat Sep 06 01:42:02 GMT 2025","962","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"passed","Sat Sep 06 01:43:16 GMT 2025","Sat Sep 06 01:43:17 GMT 2025","312","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"skipped","Sat Sep 06 01:42:13 GMT 2025","Sat Sep 06 01:42:14 GMT 2025","599","tests_api","POST","TestPOST","","","POST delete_db",""
"passed","Sat Sep 06 01:42:05 GMT 2025","Sat Sep 06 01:42:05 GMT 2025","317","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"passed","Sat Sep 06 01:43:27 GMT 2025","Sat Sep 06 01:43:29 GMT 2025","2184","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"failed","Sat Sep 06 01:43:15 GMT 2025","Sat Sep 06 01:43:15 GMT 2025","291","tests_api","Test Static webpages","TestStaticWebPages","","","POST check static webpages without toke.",""
"failed","Sat Sep 06 01:43:12 GMT 2025","Sat Sep 06 01:43:13 GMT 2025","320","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong uuid",""
"passed","Sat Sep 06 01:41:55 GMT 2025","Sat Sep 06 01:41:55 GMT 2025","336","tests_api","GET","TestGET","","","GET list list_regions.",""
"broken","Sat Sep 06 01:41:53 GMT 2025","Sat Sep 06 01:41:53 GMT 2025","318","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"failed","Sat Sep 06 01:41:54 GMT 2025","Sat Sep 06 01:41:54 GMT 2025","291","tests_api","GET","TestGET","","","GET profile information.",""
"broken","Sat Sep 06 01:44:17 GMT 2025","Sat Sep 06 01:44:23 GMT 2025","6032","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_uuid_docker",""
"broken","Sat Sep 06 01:42:12 GMT 2025","Sat Sep 06 01:42:13 GMT 2025","326","tests_api","POST","TestPOST","","","POST delete_container",""
"passed","Sat Sep 06 01:42:10 GMT 2025","Sat Sep 06 01:42:11 GMT 2025","317","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"passed","Sat Sep 06 01:43:13 GMT 2025","Sat Sep 06 01:43:13 GMT 2025","316","tests_api","Test Backup","TestBackup","","","test order db create backup without uuid",""
"passed","Sat Sep 06 01:43:34 GMT 2025","Sat Sep 06 01:43:34 GMT 2025","871","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Sat Sep 06 01:42:07 GMT 2025","Sat Sep 06 01:42:07 GMT 2025","310","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"passed","Sat Sep 06 01:43:31 GMT 2025","Sat Sep 06 01:43:32 GMT 2025","562","tests_ui","Test Login Page.","TestLoginPage","","","test_buttons_are_clickable",""
"passed","Sat Sep 06 01:41:57 GMT 2025","Sat Sep 06 01:41:58 GMT 2025","339","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"passed","Sat Sep 06 01:41:55 GMT 2025","Sat Sep 06 01:41:55 GMT 2025","329","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"failed","Sat Sep 06 01:43:14 GMT 2025","Sat Sep 06 01:43:14 GMT 2025","318","tests_api","Test Backup","TestBackup","","","test order db create backup non-belonging db",""
"passed","Sat Sep 06 01:42:03 GMT 2025","Sat Sep 06 01:42:04 GMT 2025","715","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Sat Sep 06 01:43:17 GMT 2025","Sat Sep 06 01:43:17 GMT 2025","281","tests_api","GET","TestGET","","","GET bad_request.",""
"passed","Sat Sep 06 01:42:07 GMT 2025","Sat Sep 06 01:42:08 GMT 2025","314","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"passed","Sat Sep 06 01:41:54 GMT 2025","Sat Sep 06 01:41:54 GMT 2025","481","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"passed","Sat Sep 06 01:42:11 GMT 2025","Sat Sep 06 01:42:12 GMT 2025","749","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Sat Sep 06 01:43:15 GMT 2025","Sat Sep 06 01:43:15 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"passed","Sat Sep 06 01:43:25 GMT 2025","Sat Sep 06 01:43:26 GMT 2025","1285","tests_ui","Test Main Page.","TestMainPage","","","test_ids_is_not_repeated_on_main_page",""
"passed","Sat Sep 06 01:43:32 GMT 2025","Sat Sep 06 01:43:33 GMT 2025","820","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"passed","Sat Sep 06 01:41:59 GMT 2025","Sat Sep 06 01:41:59 GMT 2025","315","tests_api","POST","TestPOST","","","POST is logged",""
"passed","Sat Sep 06 01:41:57 GMT 2025","Sat Sep 06 01:41:57 GMT 2025","326","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Sat Sep 06 01:42:11 GMT 2025","Sat Sep 06 01:42:11 GMT 2025","348","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Sat Sep 06 01:42:00 GMT 2025","Sat Sep 06 01:42:00 GMT 2025","663","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Sat Sep 06 01:42:05 GMT 2025","Sat Sep 06 01:42:06 GMT 2025","321","tests_api","POST","TestPOST","","","POST db_list",""
"passed","Sat Sep 06 01:41:58 GMT 2025","Sat Sep 06 01:41:59 GMT 2025","316","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"passed","Sat Sep 06 01:41:58 GMT 2025","Sat Sep 06 01:41:58 GMT 2025","330","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Sat Sep 06 01:41:59 GMT 2025","Sat Sep 06 01:41:59 GMT 2025","321","tests_api","POST","TestPOST","","","POST login",""
"passed","Sat Sep 06 01:41:54 GMT 2025","Sat Sep 06 01:41:55 GMT 2025","313","tests_api","GET","TestGET","","","GET list db_versions.",""
"passed","Sat Sep 06 01:41:52 GMT 2025","Sat Sep 06 01:41:52 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Sat Sep 06 01:42:04 GMT 2025","Sat Sep 06 01:42:04 GMT 2025","310","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
