"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 00:29:18 GMT 2024","Thu Jun 13 00:29:18 GMT 2024","340","tests_api","POST","TestRequests","","","Post registration for English language not agree.",""
"passed","Thu Jun 13 00:29:18 GMT 2024","Thu Jun 13 00:29:18 GMT 2024","356","tests_api","POST","TestRequests","","","Post registration Bulgaria language.",""
"passed","Thu Jun 13 00:30:51 GMT 2024","Thu Jun 13 00:30:53 GMT 2024","1801","tests_ui","Test Profile Page.","TestUI","","","test_clipboard_uuid_docker",""
"passed","Thu Jun 13 00:30:27 GMT 2024","Thu Jun 13 00:30:28 GMT 2024","808","tests_ui","Test Profile Page.","TestUI","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Thu Jun 13 00:29:26 GMT 2024","Thu Jun 13 00:29:26 GMT 2024","337","tests_api","POST","TestRequests","","","POST change_password_without_token",""
"broken","Thu Jun 13 00:29:26 GMT 2024","Thu Jun 13 00:29:28 GMT 2024","2001","tests_api","POST","TestRequests","","","POST create_docker_container",""
"broken","Thu Jun 13 00:31:06 GMT 2024","Thu Jun 13 00:31:06 GMT 2024","0","tests_ui","Test Profile Page.","TestUI","","","test_check_port_lens_positive",""
"passed","Thu Jun 13 00:29:30 GMT 2024","Thu Jun 13 00:29:30 GMT 2024","339","tests_api","POST","TestRequests","","","POST create_docker_container_without_token",""
"passed","Thu Jun 13 00:30:18 GMT 2024","Thu Jun 13 00:30:19 GMT 2024","1279","tests_ui","Test Main Page.","TestUI","","","test_ids_is_not_repeated_on_main_page",""
"passed","Thu Jun 13 00:30:22 GMT 2024","Thu Jun 13 00:30:23 GMT 2024","715","tests_ui","Test Main Page.","TestUI","","","test_main_button",""
"failed","Thu Jun 13 00:29:22 GMT 2024","Thu Jun 13 00:29:22 GMT 2024","455","tests_api","POST","TestRequests","","","POST db_create_with_wrong_db_version.",""
"passed","Thu Jun 13 00:30:44 GMT 2024","Thu Jun 13 00:30:46 GMT 2024","1922","tests_ui","Test Profile Page.","TestUI","","","test_clipboard",""
"passed","Thu Jun 13 00:29:18 GMT 2024","Thu Jun 13 00:29:19 GMT 2024","451","tests_api","POST","TestRequests","","","Post registration Bulgaria language not agree.",""
"passed","Thu Jun 13 00:29:23 GMT 2024","Thu Jun 13 00:29:24 GMT 2024","560","tests_api","POST","TestRequests","","","POST create_docker_container",""
"failed","Thu Jun 13 00:31:08 GMT 2024","Thu Jun 13 00:31:16 GMT 2024","8292","tests_ui","Test Profile Page.","TestUI","","","test_delete_container",""
"failed","Thu Jun 13 00:30:39 GMT 2024","Thu Jun 13 00:30:42 GMT 2024","3723","tests_ui","Test Profile Page.","TestUI","","","test_delete_database",""
"passed","Thu Jun 13 00:30:24 GMT 2024","Thu Jun 13 00:30:25 GMT 2024","493","tests_ui","Test Login Page.","TestUI","","","test_buttons_are_clickable",""
