"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 18 01:01:37 GMT 2025","Tue Feb 18 01:01:38 GMT 2025","497","tests_api","GET","TestGET","","","GET list db_versions.",""
"failed","Tue Feb 18 01:01:47 GMT 2025","Tue Feb 18 01:01:48 GMT 2025","347","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"passed","Tue Feb 18 01:03:49 GMT 2025","Tue Feb 18 01:03:50 GMT 2025","477","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"broken","Tue Feb 18 01:04:07 GMT 2025","Tue Feb 18 01:04:15 GMT 2025","7867","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"failed","Tue Feb 18 01:01:54 GMT 2025","Tue Feb 18 01:01:54 GMT 2025","314","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Tue Feb 18 01:03:45 GMT 2025","Tue Feb 18 01:03:48 GMT 2025","2238","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"failed","Tue Feb 18 01:01:48 GMT 2025","Tue Feb 18 01:01:49 GMT 2025","317","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"skipped","Tue Feb 18 01:02:17 GMT 2025","Tue Feb 18 01:03:09 GMT 2025","51578","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"failed","Tue Feb 18 01:01:53 GMT 2025","Tue Feb 18 01:01:53 GMT 2025","317","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"failed","Tue Feb 18 01:01:39 GMT 2025","Tue Feb 18 01:01:39 GMT 2025","303","tests_api","GET","TestGET","","","GET profile status.",""
"passed","Tue Feb 18 01:01:35 GMT 2025","Tue Feb 18 01:01:35 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Tue Feb 18 01:03:52 GMT 2025","Tue Feb 18 01:03:53 GMT 2025","841","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Tue Feb 18 01:01:43 GMT 2025","Tue Feb 18 01:01:44 GMT 2025","826","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Tue Feb 18 01:01:43 GMT 2025","Tue Feb 18 01:01:43 GMT 2025","313","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"failed","Tue Feb 18 01:01:48 GMT 2025","Tue Feb 18 01:01:48 GMT 2025","320","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"passed","Tue Feb 18 01:03:09 GMT 2025","Tue Feb 18 01:03:40 GMT 2025","30599","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"passed","Tue Feb 18 01:01:38 GMT 2025","Tue Feb 18 01:01:38 GMT 2025","313","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
