"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 22 00:28:45 GMT 2024","Wed May 22 00:28:45 GMT 2024","457","tests_api","POST","TestRequests","","","Post registration email is taken for bg-bg",""
"passed","Wed May 22 00:30:42 GMT 2024","Wed May 22 00:30:43 GMT 2024","928","tests_ui","Test Main Page.","TestUI","","","test_main_button",""
"skipped","Wed May 22 00:29:18 GMT 2024","Wed May 22 00:29:18 GMT 2024","795","tests_api","POST","TestRequests","","","POST delete_db",""
"passed","Wed May 22 00:31:04 GMT 2024","Wed May 22 00:31:06 GMT 2024","1959","tests_ui","Test Profile Page.","TestUI","","","test_clipboard",""
"broken","Wed May 22 00:28:52 GMT 2024","Wed May 22 00:28:53 GMT 2024","1807","tests_api","POST","TestRequests","","","POST create_docker_container",""
"passed","Wed May 22 00:31:08 GMT 2024","Wed May 22 00:31:09 GMT 2024","1852","tests_ui","Test Profile Page.","TestUI","","","test_clipboard_jdbc",""
"passed","Wed May 22 00:28:40 GMT 2024","Wed May 22 00:28:41 GMT 2024","361","tests_api","GET","TestRequests","","","GET profile information.",""
"passed","Wed May 22 00:28:42 GMT 2024","Wed May 22 00:28:42 GMT 2024","327","tests_api","GET","TestRequests","","","GET bad request.",""
"passed","Wed May 22 00:28:55 GMT 2024","Wed May 22 00:28:55 GMT 2024","340","tests_api","POST","TestRequests","","","POST checking ports_len negative len",""
"passed","Wed May 22 00:28:51 GMT 2024","Wed May 22 00:28:51 GMT 2024","339","tests_api","POST","TestRequests","","","POST change_password_with_wrong_data",""
"failed","Wed May 22 00:31:24 GMT 2024","Wed May 22 00:31:28 GMT 2024","4674","tests_ui","Test Profile Page.","TestUI","","","test_delete_container",""
"passed","Wed May 22 00:28:51 GMT 2024","Wed May 22 00:28:52 GMT 2024","349","tests_api","POST","TestRequests","","","POST change_password_without_token",""
"skipped","Wed May 22 00:29:18 GMT 2024","Wed May 22 00:30:11 GMT 2024","52999","tests_api","POST","TestRequests","","","POST delete_all_created_db",""
"passed","Wed May 22 00:30:39 GMT 2024","Wed May 22 00:30:41 GMT 2024","2384","tests_ui","Test Main Page.","TestUI","","","test_links",""
"failed","Wed May 22 00:28:48 GMT 2024","Wed May 22 00:28:48 GMT 2024","335","tests_api","POST","TestRequests","","","POST db_create_with_wrong_env.",""
"passed","Wed May 22 00:28:53 GMT 2024","Wed May 22 00:28:55 GMT 2024","1046","tests_api","POST","TestRequests","","","POST checking ports_len positive",""
"failed","Wed May 22 00:28:47 GMT 2024","Wed May 22 00:28:48 GMT 2024","343","tests_api","POST","TestRequests","","","POST db_create_with_wrong_db_version.",""
"passed","Wed May 22 00:28:55 GMT 2024","Wed May 22 00:28:55 GMT 2024","343","tests_api","POST","TestRequests","","","POST checking ports_len negative range",""
"passed","Wed May 22 00:28:55 GMT 2024","Wed May 22 00:28:56 GMT 2024","348","tests_api","POST","TestRequests","","","POST checking ports_len negative symbols",""
"passed","Wed May 22 00:28:42 GMT 2024","Wed May 22 00:28:43 GMT 2024","341","tests_api","GET","TestRequests","","","GET profile status.",""
"passed","Wed May 22 00:28:44 GMT 2024","Wed May 22 00:28:44 GMT 2024","358","tests_api","POST","TestRequests","","","Post registration Bulgaria language not agree.",""
"passed","Wed May 22 00:30:47 GMT 2024","Wed May 22 00:30:48 GMT 2024","817","tests_ui","Test Profile Page.","TestUI","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Wed May 22 00:28:46 GMT 2024","Wed May 22 00:28:46 GMT 2024","341","tests_api","POST","TestRequests","","","POST is logged",""
"passed","Wed May 22 00:31:14 GMT 2024","Wed May 22 00:31:20 GMT 2024","6575","tests_ui","Test Profile Page.","TestUI","","","test_create_docker_container",""
"passed","Wed May 22 00:28:41 GMT 2024","Wed May 22 00:28:41 GMT 2024","356","tests_api","GET","TestRequests","","","List db_types.",""
"passed","Wed May 22 00:30:45 GMT 2024","Wed May 22 00:30:46 GMT 2024","1596","tests_ui","Test Login Page.","TestUI","","","test_login",""
"passed","Wed May 22 00:28:56 GMT 2024","Wed May 22 00:28:56 GMT 2024","338","tests_api","POST","TestRequests","","","POST create_docker_container_without_token",""
"passed","Wed May 22 00:30:35 GMT 2024","Wed May 22 00:30:39 GMT 2024","3124","tests_ui","Test Main Page.","TestUI","","","test_ids_is_not_repeated_on_main_page",""
"passed","Wed May 22 00:28:56 GMT 2024","Wed May 22 00:28:57 GMT 2024","868","tests_api","POST","TestRequests","","","POST create_docker_container_without_token",""
"passed","Wed May 22 00:28:41 GMT 2024","Wed May 22 00:28:42 GMT 2024","347","tests_api","GET","TestRequests","","","GET list envs.",""
"passed","Wed May 22 00:28:41 GMT 2024","Wed May 22 00:28:41 GMT 2024","342","tests_api","GET","TestRequests","","","GET list db_versions.",""
"passed","Wed May 22 00:30:44 GMT 2024","Wed May 22 00:30:45 GMT 2024","492","tests_ui","Test Login Page.","TestUI","","","test_buttons_are_clickable",""
"passed","Wed May 22 00:30:43 GMT 2024","Wed May 22 00:30:44 GMT 2024","626","tests_ui","Test Login Page.","TestUI","","","test_ids_is_not_repeated_on_login_page",""
"failed","Wed May 22 00:28:57 GMT 2024","Wed May 22 00:29:18 GMT 2024","20791","tests_api","POST","TestRequests","","","POST delete_container",""
"broken","Wed May 22 00:30:49 GMT 2024","Wed May 22 00:30:57 GMT 2024","7829","tests_ui","Test Profile Page.","TestUI","","","test_create_database",""
"passed","Wed May 22 00:31:11 GMT 2024","Wed May 22 00:31:12 GMT 2024","1190","tests_ui","Test Profile Page.","TestUI","","","test_clipboard_uuid_docker",""
"passed","Wed May 22 00:28:46 GMT 2024","Wed May 22 00:28:47 GMT 2024","460","tests_api","POST","TestRequests","","","POST is_logged_with_wrong_token",""
"passed","Wed May 22 00:28:43 GMT 2024","Wed May 22 00:28:44 GMT 2024","362","tests_api","POST","TestRequests","","","Post registration for English language not agree.",""
"passed","Wed May 22 00:28:40 GMT 2024","Wed May 22 00:28:40 GMT 2024","458","tests_api","GET","TestRequests","","","GET tos.",""
"failed","Wed May 22 00:28:48 GMT 2024","Wed May 22 00:28:49 GMT 2024","353","tests_api","POST","TestRequests","","","POST db_create_with_wrong_region.",""
