"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 17 01:08:08 GMT 2025","Thu Apr 17 01:08:09 GMT 2025","1224","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"failed","Thu Apr 17 01:08:12 GMT 2025","Thu Apr 17 01:08:13 GMT 2025","556","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"passed","Thu Apr 17 01:08:07 GMT 2025","Thu Apr 17 01:08:08 GMT 2025","833","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Thu Apr 17 01:09:41 GMT 2025","Thu Apr 17 01:09:41 GMT 2025","395","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"broken","Thu Apr 17 01:09:10 GMT 2025","Thu Apr 17 01:09:40 GMT 2025","30457","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"passed","Thu Apr 17 01:09:56 GMT 2025","Thu Apr 17 01:09:56 GMT 2025","0","tests_ui","Test Profile Page.","TestProfilePage","","","Get token.",""
"passed","Thu Apr 17 01:07:56 GMT 2025","Thu Apr 17 01:07:56 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Thu Apr 17 01:08:01 GMT 2025","Thu Apr 17 01:08:01 GMT 2025","400","tests_api","GET","TestGET","","","GET list list_regions.",""
"failed","Thu Apr 17 01:08:22 GMT 2025","Thu Apr 17 01:08:44 GMT 2025","21182","tests_api","POST","TestPOST","","","POST delete_container",""
"passed","Thu Apr 17 01:08:17 GMT 2025","Thu Apr 17 01:08:18 GMT 2025","401","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"passed","Thu Apr 17 01:08:07 GMT 2025","Thu Apr 17 01:08:07 GMT 2025","393","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"passed","Thu Apr 17 01:08:17 GMT 2025","Thu Apr 17 01:08:17 GMT 2025","402","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"passed","Thu Apr 17 01:08:03 GMT 2025","Thu Apr 17 01:08:03 GMT 2025","443","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Thu Apr 17 01:09:43 GMT 2025","Thu Apr 17 01:09:44 GMT 2025","403","tests_api","Test Backup","TestBackup","","","test order db create backup non-belonging db",""
"failed","Thu Apr 17 01:08:12 GMT 2025","Thu Apr 17 01:08:12 GMT 2025","797","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Thu Apr 17 01:09:54 GMT 2025","Thu Apr 17 01:09:55 GMT 2025","813","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"skipped","Thu Apr 17 01:08:15 GMT 2025","Thu Apr 17 01:08:16 GMT 2025","774","tests_api","POST","TestPOST","","","POST db_list_with_filter",""
"failed","Thu Apr 17 01:07:56 GMT 2025","Thu Apr 17 01:07:57 GMT 2025","989","tests_api","Test Connection DB","TestFull","","","Complex",""
"failed","Thu Apr 17 01:08:13 GMT 2025","Thu Apr 17 01:08:13 GMT 2025","393","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"failed","Thu Apr 17 01:08:20 GMT 2025","Thu Apr 17 01:08:20 GMT 2025","392","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"skipped","Thu Apr 17 01:08:45 GMT 2025","Thu Apr 17 01:09:09 GMT 2025","24059","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"passed","Thu Apr 17 01:09:51 GMT 2025","Thu Apr 17 01:09:52 GMT 2025","808","tests_ui","Test Main Page.","TestMainPage","","","test_main_button",""
"passed","Thu Apr 17 01:08:04 GMT 2025","Thu Apr 17 01:08:04 GMT 2025","408","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"skipped","Thu Apr 17 01:08:44 GMT 2025","Thu Apr 17 01:08:45 GMT 2025","781","tests_api","POST","TestPOST","","","POST delete_db",""
"passed","Thu Apr 17 01:09:42 GMT 2025","Thu Apr 17 01:09:43 GMT 2025","401","tests_api","Test Backup","TestBackup","","","test order db create backup without uuid",""
"failed","Thu Apr 17 01:08:13 GMT 2025","Thu Apr 17 01:08:14 GMT 2025","397","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"broken","Thu Apr 17 01:10:28 GMT 2025","Thu Apr 17 01:10:35 GMT 2025","6871","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"broken","Thu Apr 17 01:09:58 GMT 2025","Thu Apr 17 01:10:03 GMT 2025","5159","tests_ui","Test Profile Page.","TestProfilePage","","","test_open_static_site_page",""
"passed","Thu Apr 17 01:09:56 GMT 2025","Thu Apr 17 01:09:57 GMT 2025","1042","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"failed","Thu Apr 17 01:08:18 GMT 2025","Thu Apr 17 01:08:20 GMT 2025","1952","tests_api","POST","TestPOST","","","POST create_docker_container",""
"failed","Thu Apr 17 01:08:20 GMT 2025","Thu Apr 17 01:08:21 GMT 2025","397","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"failed","Thu Apr 17 01:08:22 GMT 2025","Thu Apr 17 01:08:22 GMT 2025","402","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"failed","Thu Apr 17 01:08:21 GMT 2025","Thu Apr 17 01:08:21 GMT 2025","392","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Thu Apr 17 01:08:00 GMT 2025","Thu Apr 17 01:08:01 GMT 2025","562","tests_api","GET","TestGET","","","GET list db_versions.",""
"passed","Thu Apr 17 01:10:36 GMT 2025","Thu Apr 17 01:10:39 GMT 2025","2924","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_uuid_docker",""
"passed","Thu Apr 17 01:08:14 GMT 2025","Thu Apr 17 01:08:15 GMT 2025","395","tests_api","POST","TestPOST","","","POST db_list",""
"broken","Thu Apr 17 01:07:57 GMT 2025","Thu Apr 17 01:07:58 GMT 2025","527","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"passed","Thu Apr 17 01:08:04 GMT 2025","Thu Apr 17 01:08:05 GMT 2025","554","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"passed","Thu Apr 17 01:08:01 GMT 2025","Thu Apr 17 01:08:01 GMT 2025","431","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"broken","Thu Apr 17 01:10:11 GMT 2025","Thu Apr 17 01:10:19 GMT 2025","8528","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Thu Apr 17 01:09:44 GMT 2025","Thu Apr 17 01:09:44 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"passed","Thu Apr 17 01:09:53 GMT 2025","Thu Apr 17 01:09:54 GMT 2025","616","tests_ui","Test Login Page.","TestLoginPage","","","test_buttons_are_clickable",""
"passed","Thu Apr 17 01:08:15 GMT 2025","Thu Apr 17 01:08:15 GMT 2025","782","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Thu Apr 17 01:09:52 GMT 2025","Thu Apr 17 01:09:53 GMT 2025","645","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"failed","Thu Apr 17 01:08:02 GMT 2025","Thu Apr 17 01:08:02 GMT 2025","410","tests_api","GET","TestGET","","","GET profile status.",""
"passed","Thu Apr 17 01:09:48 GMT 2025","Thu Apr 17 01:09:51 GMT 2025","2822","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"passed","Thu Apr 17 01:08:05 GMT 2025","Thu Apr 17 01:08:06 GMT 2025","410","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"passed","Thu Apr 17 01:08:05 GMT 2025","Thu Apr 17 01:08:05 GMT 2025","400","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"passed","Thu Apr 17 01:09:47 GMT 2025","Thu Apr 17 01:09:48 GMT 2025","886","tests_ui","Test Main Page.","TestMainPage","","","test_ids_is_not_repeated_on_main_page",""
"passed","Thu Apr 17 01:08:16 GMT 2025","Thu Apr 17 01:08:17 GMT 2025","855","tests_api","POST","TestPOST","","","POST change_password",""
