"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 18 00:58:15 GMT 2025","Sat Jan 18 00:58:15 GMT 2025","361","tests_api","GET","TestGET","","","GET list db_versions.",""
"failed","Sat Jan 18 00:58:12 GMT 2025","Sat Jan 18 00:58:13 GMT 2025","779","tests_api","Test Connection DB","TestFull","","","Complex",""
"passed","Sat Jan 18 00:58:18 GMT 2025","Sat Jan 18 00:58:18 GMT 2025","427","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"failed","Sat Jan 18 00:58:30 GMT 2025","Sat Jan 18 00:58:32 GMT 2025","1784","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Sat Jan 18 00:58:23 GMT 2025","Sat Jan 18 00:58:24 GMT 2025","1139","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"passed","Sat Jan 18 00:59:44 GMT 2025","Sat Jan 18 00:59:44 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"passed","Sat Jan 18 00:58:15 GMT 2025","Sat Jan 18 00:58:15 GMT 2025","361","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"failed","Sat Jan 18 00:58:34 GMT 2025","Sat Jan 18 00:58:34 GMT 2025","376","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Sat Jan 18 00:58:19 GMT 2025","Sat Jan 18 00:58:19 GMT 2025","360","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"failed","Sat Jan 18 00:58:14 GMT 2025","Sat Jan 18 00:58:14 GMT 2025","510","tests_api","GET","TestGET","","","GET profile information.",""
"failed","Sat Jan 18 00:58:33 GMT 2025","Sat Jan 18 00:58:33 GMT 2025","359","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"broken","Sat Jan 18 01:00:02 GMT 2025","Sat Jan 18 01:00:07 GMT 2025","5077","tests_ui","Test Profile Page.","TestProfilePage","","","test_check_title_of_static_table",""
"passed","Sat Jan 18 00:58:30 GMT 2025","Sat Jan 18 00:58:30 GMT 2025","357","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"broken","Sat Jan 18 00:58:13 GMT 2025","Sat Jan 18 00:58:13 GMT 2025","352","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"passed","Sat Jan 18 00:59:52 GMT 2025","Sat Jan 18 00:59:53 GMT 2025","599","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"passed","Sat Jan 18 00:58:18 GMT 2025","Sat Jan 18 00:58:19 GMT 2025","360","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"failed","Sat Jan 18 00:59:44 GMT 2025","Sat Jan 18 00:59:44 GMT 2025","333","tests_api","Test Static webpages","TestStaticWebPages","","","POST check static webpages without toke.",""
"passed","Sat Jan 18 00:59:41 GMT 2025","Sat Jan 18 00:59:41 GMT 2025","366","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"passed","Sat Jan 18 00:58:17 GMT 2025","Sat Jan 18 00:58:17 GMT 2025","373","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Sat Jan 18 00:58:20 GMT 2025","Sat Jan 18 00:58:20 GMT 2025","381","tests_api","POST","TestPOST","","","POST login",""
"passed","Sat Jan 18 00:58:14 GMT 2025","Sat Jan 18 00:58:15 GMT 2025","356","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"failed","Sat Jan 18 00:58:27 GMT 2025","Sat Jan 18 00:58:27 GMT 2025","362","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"skipped","Sat Jan 18 00:58:56 GMT 2025","Sat Jan 18 00:58:57 GMT 2025","741","tests_api","POST","TestPOST","","","POST delete_db",""
"skipped","Sat Jan 18 00:58:57 GMT 2025","Sat Jan 18 00:59:09 GMT 2025","12177","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"failed","Sat Jan 18 00:58:26 GMT 2025","Sat Jan 18 00:58:26 GMT 2025","364","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"passed","Sat Jan 18 00:59:46 GMT 2025","Sat Jan 18 00:59:46 GMT 2025","654","tests_ui","Test Main Page.","TestMainPage","","","test_ids_is_not_repeated_on_main_page",""
"failed","Sat Jan 18 00:58:33 GMT 2025","Sat Jan 18 00:58:34 GMT 2025","362","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Sat Jan 18 00:59:41 GMT 2025","Sat Jan 18 00:59:42 GMT 2025","368","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong uuid",""
"failed","Sat Jan 18 00:58:26 GMT 2025","Sat Jan 18 00:58:27 GMT 2025","364","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"passed","Sat Jan 18 00:59:54 GMT 2025","Sat Jan 18 00:59:55 GMT 2025","976","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
