"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 09 01:07:10 GMT 2025","Wed Apr 09 01:07:10 GMT 2025","513","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"failed","Wed Apr 09 01:07:02 GMT 2025","Wed Apr 09 01:07:03 GMT 2025","1142","tests_api","Test Connection DB","TestFull","","","Complex",""
"broken","Wed Apr 09 01:07:03 GMT 2025","Wed Apr 09 01:07:04 GMT 2025","503","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"passed","Wed Apr 09 01:07:10 GMT 2025","Wed Apr 09 01:07:11 GMT 2025","499","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"failed","Wed Apr 09 01:07:31 GMT 2025","Wed Apr 09 01:07:32 GMT 2025","507","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Wed Apr 09 01:07:06 GMT 2025","Wed Apr 09 01:07:07 GMT 2025","513","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"passed","Wed Apr 09 01:07:14 GMT 2025","Wed Apr 09 01:07:15 GMT 2025","1020","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Wed Apr 09 01:07:18 GMT 2025","Wed Apr 09 01:07:19 GMT 2025","1511","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"passed","Wed Apr 09 01:08:43 GMT 2025","Wed Apr 09 01:08:43 GMT 2025","508","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong uuid",""
"passed","Wed Apr 09 01:07:12 GMT 2025","Wed Apr 09 01:07:13 GMT 2025","522","tests_api","POST","TestPOST","","","POST login",""
"passed","Wed Apr 09 01:08:58 GMT 2025","Wed Apr 09 01:08:59 GMT 2025","1236","tests_ui","Test Main Page.","TestMainPage","","","test_ids_is_not_repeated_on_main_page",""
"passed","Wed Apr 09 01:07:07 GMT 2025","Wed Apr 09 01:07:07 GMT 2025","507","tests_api","GET","TestGET","","","GET list list_regions.",""
"passed","Wed Apr 09 01:07:27 GMT 2025","Wed Apr 09 01:07:27 GMT 2025","502","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"failed","Wed Apr 09 01:07:22 GMT 2025","Wed Apr 09 01:07:23 GMT 2025","513","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"passed","Wed Apr 09 01:07:09 GMT 2025","Wed Apr 09 01:07:09 GMT 2025","511","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Wed Apr 09 01:07:23 GMT 2025","Wed Apr 09 01:07:24 GMT 2025","976","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Wed Apr 09 01:07:11 GMT 2025","Wed Apr 09 01:07:11 GMT 2025","504","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"failed","Wed Apr 09 01:07:08 GMT 2025","Wed Apr 09 01:07:08 GMT 2025","481","tests_api","GET","TestGET","","","GET profile status.",""
"passed","Wed Apr 09 01:09:09 GMT 2025","Wed Apr 09 01:09:11 GMT 2025","1284","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Wed Apr 09 01:07:02 GMT 2025","Wed Apr 09 01:07:02 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Wed Apr 09 01:07:11 GMT 2025","Wed Apr 09 01:07:12 GMT 2025","510","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"failed","Wed Apr 09 01:07:05 GMT 2025","Wed Apr 09 01:07:05 GMT 2025","482","tests_api","GET","TestGET","","","GET profile information.",""
"failed","Wed Apr 09 01:07:30 GMT 2025","Wed Apr 09 01:07:31 GMT 2025","614","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"passed","Wed Apr 09 01:07:13 GMT 2025","Wed Apr 09 01:07:14 GMT 2025","608","tests_api","POST","TestPOST","","","POST is logged",""
"passed","Wed Apr 09 01:07:14 GMT 2025","Wed Apr 09 01:07:14 GMT 2025","510","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"failed","Wed Apr 09 01:07:31 GMT 2025","Wed Apr 09 01:07:31 GMT 2025","502","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Wed Apr 09 01:07:04 GMT 2025","Wed Apr 09 01:07:04 GMT 2025","0","tests_api","GET","TestGET","","","Get token.",""
"skipped","Wed Apr 09 01:07:55 GMT 2025","Wed Apr 09 01:07:56 GMT 2025","988","tests_api","POST","TestPOST","","","POST delete_db",""
"failed","Wed Apr 09 01:07:21 GMT 2025","Wed Apr 09 01:07:22 GMT 2025","505","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"passed","Wed Apr 09 01:09:40 GMT 2025","Wed Apr 09 01:09:43 GMT 2025","2770","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard",""
"passed","Wed Apr 09 01:09:07 GMT 2025","Wed Apr 09 01:09:08 GMT 2025","1070","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"skipped","Wed Apr 09 01:07:57 GMT 2025","Wed Apr 09 01:08:10 GMT 2025","13000","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"failed","Wed Apr 09 01:07:27 GMT 2025","Wed Apr 09 01:07:30 GMT 2025","2485","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Wed Apr 09 01:07:12 GMT 2025","Wed Apr 09 01:07:12 GMT 2025","506","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"failed","Wed Apr 09 01:08:46 GMT 2025","Wed Apr 09 01:08:47 GMT 2025","484","tests_api","Test Static webpages","TestStaticWebPages","","","POST check static webpages without toke.",""
"passed","Wed Apr 09 01:07:09 GMT 2025","Wed Apr 09 01:07:09 GMT 2025","0","tests_api","POST","TestPOST","","","POST get token and other params.",""
