"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jan 03 01:04:23 GMT 2025","Fri Jan 03 01:04:31 GMT 2025","8070","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Fri Jan 03 01:02:08 GMT 2025","Fri Jan 03 01:02:09 GMT 2025","335","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"passed","Fri Jan 03 01:02:10 GMT 2025","Fri Jan 03 01:02:10 GMT 2025","315","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"passed","Fri Jan 03 01:02:05 GMT 2025","Fri Jan 03 01:02:06 GMT 2025","335","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"failed","Fri Jan 03 01:02:22 GMT 2025","Fri Jan 03 01:02:22 GMT 2025","317","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"failed","Fri Jan 03 01:02:16 GMT 2025","Fri Jan 03 01:02:16 GMT 2025","315","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"failed","Fri Jan 03 01:03:43 GMT 2025","Fri Jan 03 01:03:44 GMT 2025","292","tests_api","Test Static webpages","TestStaticWebPages","","","POST check static webpages without toke.",""
"failed","Fri Jan 03 01:02:15 GMT 2025","Fri Jan 03 01:02:15 GMT 2025","318","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"failed","Fri Jan 03 01:02:03 GMT 2025","Fri Jan 03 01:02:04 GMT 2025","663","tests_api","Test Connection DB","TestFull","","","Complex",""
"skipped","Fri Jan 03 01:02:18 GMT 2025","Fri Jan 03 01:02:18 GMT 2025","633","tests_api","POST","TestPOST","","","POST db_list_with_filter",""
"passed","Fri Jan 03 01:04:09 GMT 2025","Fri Jan 03 01:04:09 GMT 2025","0","tests_ui","Test Profile Page.","TestProfilePage","","","Get token.",""
"failed","Fri Jan 03 01:02:20 GMT 2025","Fri Jan 03 01:02:21 GMT 2025","1711","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Fri Jan 03 01:02:09 GMT 2025","Fri Jan 03 01:02:09 GMT 2025","313","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Fri Jan 03 01:02:10 GMT 2025","Fri Jan 03 01:02:10 GMT 2025","340","tests_api","POST","TestPOST","","","POST login",""
"passed","Fri Jan 03 01:03:09 GMT 2025","Fri Jan 03 01:03:40 GMT 2025","30630","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"skipped","Fri Jan 03 01:02:46 GMT 2025","Fri Jan 03 01:03:09 GMT 2025","23286","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"passed","Fri Jan 03 01:02:03 GMT 2025","Fri Jan 03 01:02:03 GMT 2025","1","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Fri Jan 03 01:04:47 GMT 2025","Fri Jan 03 01:04:50 GMT 2025","2488","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_uuid_docker",""
"broken","Fri Jan 03 01:04:11 GMT 2025","Fri Jan 03 01:04:16 GMT 2025","5459","tests_ui","Test Profile Page.","TestProfilePage","","","test_open_static_site_page",""
"passed","Fri Jan 03 01:04:09 GMT 2025","Fri Jan 03 01:04:10 GMT 2025","849","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Fri Jan 03 01:02:04 GMT 2025","Fri Jan 03 01:02:05 GMT 2025","491","tests_api","GET","TestGET","","","GET tos.",""
"passed","Fri Jan 03 01:02:08 GMT 2025","Fri Jan 03 01:02:08 GMT 2025","317","tests_api","POST","TestPOST","","","POST registration for English language not agree.",""
"passed","Fri Jan 03 01:02:04 GMT 2025","Fri Jan 03 01:02:04 GMT 2025","0","tests_api","GET","TestGET","","","Get token.",""
"passed","Fri Jan 03 01:02:09 GMT 2025","Fri Jan 03 01:02:10 GMT 2025","329","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"passed","Fri Jan 03 01:02:11 GMT 2025","Fri Jan 03 01:02:12 GMT 2025","650","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Fri Jan 03 01:03:43 GMT 2025","Fri Jan 03 01:03:43 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"passed","Fri Jan 03 01:02:12 GMT 2025","Fri Jan 03 01:02:13 GMT 2025","961","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"failed","Fri Jan 03 01:02:23 GMT 2025","Fri Jan 03 01:02:44 GMT 2025","20942","tests_api","POST","TestPOST","","","POST delete_container",""
"failed","Fri Jan 03 01:02:22 GMT 2025","Fri Jan 03 01:02:23 GMT 2025","312","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Fri Jan 03 01:02:16 GMT 2025","Fri Jan 03 01:02:17 GMT 2025","319","tests_api","POST","TestPOST","","","POST db_list",""
"passed","Fri Jan 03 01:04:04 GMT 2025","Fri Jan 03 01:04:05 GMT 2025","760","tests_ui","Test Main Page.","TestMainPage","","","test_main_button",""
"passed","Fri Jan 03 01:04:02 GMT 2025","Fri Jan 03 01:04:04 GMT 2025","2221","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"passed","Fri Jan 03 01:02:06 GMT 2025","Fri Jan 03 01:02:06 GMT 2025","432","tests_api","GET","TestGET","","","GET list db_versions.",""
"passed","Fri Jan 03 01:02:18 GMT 2025","Fri Jan 03 01:02:19 GMT 2025","811","tests_api","POST","TestPOST","","","POST change_password",""
"failed","Fri Jan 03 01:02:22 GMT 2025","Fri Jan 03 01:02:22 GMT 2025","317","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Fri Jan 03 01:02:06 GMT 2025","Fri Jan 03 01:02:07 GMT 2025","319","tests_api","GET","TestGET","","","GET list list_regions.",""
"skipped","Fri Jan 03 01:02:45 GMT 2025","Fri Jan 03 01:02:45 GMT 2025","758","tests_api","POST","TestPOST","","","POST delete_db",""
"failed","Fri Jan 03 01:02:15 GMT 2025","Fri Jan 03 01:02:16 GMT 2025","319","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"passed","Fri Jan 03 01:03:43 GMT 2025","Fri Jan 03 01:03:43 GMT 2025","313","tests_api","Test Backup","TestBackup","","","test order db create backup non-belonging db",""
"passed","Fri Jan 03 01:04:07 GMT 2025","Fri Jan 03 01:04:08 GMT 2025","692","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"passed","Fri Jan 03 01:03:40 GMT 2025","Fri Jan 03 01:03:41 GMT 2025","319","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"failed","Fri Jan 03 01:02:07 GMT 2025","Fri Jan 03 01:02:07 GMT 2025","303","tests_api","GET","TestGET","","","GET profile status.",""
"passed","Fri Jan 03 01:04:06 GMT 2025","Fri Jan 03 01:04:06 GMT 2025","751","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"failed","Fri Jan 03 01:04:32 GMT 2025","Fri Jan 03 01:04:36 GMT 2025","3311","tests_ui","Test Profile Page.","TestProfilePage","","","test_delete_database",""
"failed","Fri Jan 03 01:02:16 GMT 2025","Fri Jan 03 01:02:16 GMT 2025","317","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"broken","Fri Jan 03 01:02:04 GMT 2025","Fri Jan 03 01:02:04 GMT 2025","411","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"broken","Fri Jan 03 01:04:39 GMT 2025","Fri Jan 03 01:04:46 GMT 2025","6641","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"passed","Fri Jan 03 01:02:09 GMT 2025","Fri Jan 03 01:02:09 GMT 2025","318","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
