"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 09 01:57:44 GMT 2025","Sat Aug 09 01:57:45 GMT 2025","290","tests_api","GET","TestGET","","","GET profile information.",""
"passed","Sat Aug 09 01:57:47 GMT 2025","Sat Aug 09 01:57:47 GMT 2025","343","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Sat Aug 09 01:57:48 GMT 2025","Sat Aug 09 01:57:48 GMT 2025","313","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Sat Aug 09 02:00:16 GMT 2025","Sat Aug 09 02:00:21 GMT 2025","4792","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Sat Aug 09 01:59:55 GMT 2025","Sat Aug 09 01:59:57 GMT 2025","2217","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"broken","Sat Aug 09 02:00:10 GMT 2025","Sat Aug 09 02:00:15 GMT 2025","5421","tests_ui","Test Profile Page.","TestProfilePage","","","test_check_title_of_static_table",""
"passed","Sat Aug 09 01:57:50 GMT 2025","Sat Aug 09 01:57:51 GMT 2025","629","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Sat Aug 09 01:59:37 GMT 2025","Sat Aug 09 01:59:37 GMT 2025","315","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"passed","Sat Aug 09 01:57:56 GMT 2025","Sat Aug 09 01:57:57 GMT 2025","599","tests_api","POST","TestPOST","","","POST create_docker_container",""
"broken","Sat Aug 09 02:00:26 GMT 2025","Sat Aug 09 02:00:32 GMT 2025","5934","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard",""
"passed","Sat Aug 09 01:57:50 GMT 2025","Sat Aug 09 01:57:50 GMT 2025","324","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"passed","Sat Aug 09 01:57:46 GMT 2025","Sat Aug 09 01:57:46 GMT 2025","381","tests_api","GET","TestGET","","","GET bad_request.",""
"passed","Sat Aug 09 01:59:43 GMT 2025","Sat Aug 09 01:59:43 GMT 2025","425","tests_api","GET","TestGET","","","GET qstatus.",""
"passed","Sat Aug 09 01:59:42 GMT 2025","Sat Aug 09 01:59:43 GMT 2025","292","tests_api","GET","TestGET","","","GET bad_request.",""
"passed","Sat Aug 09 01:59:41 GMT 2025","Sat Aug 09 01:59:41 GMT 2025","310","tests_api","GET","TestGET","","","GET tos.",""
"passed","Sat Aug 09 02:00:01 GMT 2025","Sat Aug 09 02:00:01 GMT 2025","0","tests_ui","Test Profile Page.","TestProfilePage","","","Get token.",""
"passed","Sat Aug 09 01:57:47 GMT 2025","Sat Aug 09 01:57:47 GMT 2025","0","tests_api","POST","TestPOST","","","POST get token and other params.",""
"failed","Sat Aug 09 01:57:46 GMT 2025","Sat Aug 09 01:57:47 GMT 2025","290","tests_api","GET","TestGET","","","GET profile status.",""
"broken","Sat Aug 09 01:57:43 GMT 2025","Sat Aug 09 01:57:44 GMT 2025","302","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"passed","Sat Aug 09 01:58:03 GMT 2025","Sat Aug 09 01:58:03 GMT 2025","306","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Sat Aug 09 01:57:59 GMT 2025","Sat Aug 09 01:58:01 GMT 2025","2114","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Sat Aug 09 01:57:55 GMT 2025","Sat Aug 09 01:57:56 GMT 2025","318","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"passed","Sat Aug 09 01:57:48 GMT 2025","Sat Aug 09 01:57:48 GMT 2025","322","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"skipped","Sat Aug 09 01:58:25 GMT 2025","Sat Aug 09 01:58:26 GMT 2025","611","tests_api","POST","TestPOST","","","POST delete_db",""
